Tweet ID,Tweet
8.51E+17,"@WalesOnline Yes, Neil, you looked and sounded like a complete twat."
8.51E+17,"@RupertMyers Always keep reminding me you're a twat, Rupes, so I'm never tempted to unmute you x"
8.51E+17,@boyz_allowed @MissMcCleary @apollosguy @artthomasfred luv u 😘 id rather b abit crazy &amp; have fun than b a boring miserable judgemental twat
8.52E+17,@JohnTheCho Keep shilling for those who want bigger and bigger government then complain about it when you lose. What an ignorant #twat.
8.52E+17,@Falcon__P YOU STILL WANTED TO YOU TWAT WAFFLE
8.53E+17,@usibol @HansRina62 I bet you do. Shame you are a toothless old twat from a shit hole country that could only dream… https://t.co/V8QrITAM93
8.52E+17,@hannahhbiotics we're married you fucking twat
8.53E+17,"@Carra23 Carra can say that because he played &amp; played with heart. Unlike you, you vile sexist twat. Show Carra you… https://t.co/beYBQzqwFP"
8.53E+17,"@mrjakehumphrey Bet you were a prefect at school, you sad twat."
8.53E+17,@itvracing To right!! @MCYeeehaaa wish you had done interview instead of other boring twat!!!! #rippingoffpuntersagain
8.54E+17,@PopPriceGuide @willan_bellring @aaronITNY You my friend are a twat.
8.54E+17,"@PrisonPlanet Did you say to him, that you are more of a thieving twat than he is and he disagreed with you?"
8.54E+17,@benpalin97 That's ur own fault u twat
8.54E+17,@imh0ely Nose looks proper shiny just want to twat you for it
8.54E+17,"@TomOCallan Maybe stop being such a negative twat. I posted an article, you crowed your misguided opinion based on… https://t.co/elf0izlIDD"
8.54E+17,@guywithwood I wanted to twat you lol 😂👊
8.54E+17,@SwearyOne I'll send you a selfie!! Then you'll know terrifying!!! Twat
8.54E+17,@tom_harlock HAHAH YOU TWAT OMFG
8.55E+17,@RichardBSpencer there's no such thing as peaceful genocide you twat. Be a good nationalist and stay on American soil...or be curb stomped
8.55E+17,@TobiasBDog @witchelli @Ouroboros042777 @creechman @StephenKing What a twat waffle you are.  lol
8.55E+17,@chris_spedds you really are a twat
8.55E+17,"@rashadalaiyan @BleacherReport Dude, stop deleting your replies to my tweets! You're making me look like a twat"
8.55E+17,@mrnickharvey Doesn't it suck to have a twat waffle in charge of your country? #stuckwithtrump
8.55E+17,@TVsCarlKinsella Kendrick just dropped an album you mad twat
8.55E+17,@dankthemanc Hahaha what a stupid twat you are! So you'd miss your flight for a holiday would you? Pathetic lump of shit!
8.56E+17,@JolyonMaugham @ImIncorrigible Has this only just been decided? No! Shut the fuck up you total twat
8.55E+17,@GoldingBF What a lying twat you are 😘💋
8.56E+17,@jackknox91 @bet365 You fat handed twat
7.82E+17,@DaveCorps @Boro @GazetteBoro jump in the Thames you twat
7.82E+17,@nahitscaoimhe @emiIysmh i genuinely felt like a dick but in reality ur just a twat
7.83E+17,@shelbybagleyy IM RIGHT FUCKING BESIDE YOU YA TWAT
7.83E+17,@HowardDonald your not a dumb twat....you havent havent attend school for a long time  😂😂😂
7.83E+17,@BreitbartLondon Oh shut up you pompus twat
7.84E+17,@allandn @TelegraphNews LMAO you twat.
7.84E+17,"@KimKardashian are u such a pos that youd fake a robbery and pull a #lochte if so, gov should revoke your passport #twat"
7.84E+17,@LiamC96Roberts @hollthewoll @FootyAccums fuckinghell how long is that neck of yours you scouse cunt??? Fluffy headed twat
7.84E+17,@kaitlinrussell_ you twat
7.84E+17,"@Independent Piss off you money grubbing Twat! How good would you be in the the situations they face, knobhead!"
7.84E+17,"@Nyxil oh shit. you were serious? Im obsessed with netflix, it stays. And I dont think ive ever had ben and jerrys. Just being a snarky twat"
7.85E+17,@UnitedStandMUFC it bloody well is u fucking twat
7.85E+17,@Nigel_Farage you are such a twat. https://t.co/TsEwmbmBdq
7.85E+17,@wilw @RobGADV thats the way rapists and sexual predators talk not real men you twat
7.85E+17,@tom_daly5 Oh no! I've turned you into a twat!! :/
7.85E+17,@Lacubanita_97 I'm telling Eminem you think kanyes better then him you twat @Eminem
7.85E+17,@JordanWhittle12 no one asks you to come out you soppy twat
7.86E+17,@workmanalice John Howard amended the act you imbecilic twat!
7.86E+17,"@GaryLineker Fuck off you total twat, there's more options and just Rooney!! Come out of retirement and score you fuck up japs eye."
7.86E+17,"@CraigDunning_ @oliverleak you were born in England, you are English, twat"
7.86E+17,@sashagw14 @CherylsMiniMe you southern twat 😂😂
7.86E+17,@gotothelimit @YouKayBrit says the trump bullshit machine. Get back to your parents basement you twat.
7.87E+17,@NOTTSTOLONDON Would you learn that I'm not here to indulge your fanboy fantasies about Ched fucking your arse? Or teach what is rape? Twat.
7.87E+17,@piersmorgan fuck off you negative twat
7.87E+17,@PixelsGreen Are you a REMOANIAN REMAINIAC BY ANY CHANCE?? 😂😂 YOU LOST YA LEFTIE LOONEY PC LIBTARD BLEEDING HEART SPOILT BRATT DIKE TWAT. 😂😂
7.87E+17,@BrendanEFC_ @ManCityHelp @Everton you didn't even fill it for the semi v us last year you silly twat. I was there I know.
7.87E+17,"@500daysofnina you missed out the ""Louise"" you idiot, @ me next time twat"
7.87E+17,@NickAllen well aren't you just a twat lmao
7.87E+17,@JackBowmanx can you do one you boring twat
7.88E+17,@timothyadam_ wtf just go take bus u twat
7.90E+17,@vernonvega @DavidTCDavies @annispice @itvnews @piersmorgan you spelt twat wrong
7.90E+17,"@OhEmGeeitsWILL for what? For not being your type? Yo, stop acting like a twat and stop acting like you had a hair across your ass"
7.90E+17,@asho_1973 Send some to my house you greedy twat 😂😂
7.90E+17,@DaithiDeNogla no you twat
7.90E+17,@secludedlester I don't think you fucking are cus she has me with her and I'm not letting you punch her u twat
7.90E+17,@danielmurray67 Hail Hail ya daft twat. See you in Germany next week 🇮🇪💚🍀💙🔫
7.90E+17,@MrStephenHowson @mrdt2016 DT you wanker leave howson alone. DT get your banner out you fucking twat.
7.91E+17,@always_ontour @cpwshf hope your wheels fall off your scooter twat
7.91E+17,@cher WTF is wrong with your CAPS LOCK button you stretched out old has-been twat?
7.90E+17,@justinbieber grow up u fucking big baby! All that money to hear u talk? No they want music! Get over yourself u twat ✊🏻💦
7.91E+17,@tompope11 How about learn the rules dickhead....contact in the box....penalty....get over it you bitter twat.. https://t.co/E9WRuEO4jc
7.91E+17,"@brexittruths what twat wld stay in an Autocratic,almost bankrupt,millions unemployed Union? What's to stay for,? Ruination of our Nation!!?"
7.91E+17,@LouisPoyserr shut up you fat twat I ain't watched it yet
7.92E+17,@DaisyCurran15  am gonna kill the fat twat are u up for it 🔫
7.92E+17,@roastsal @ImADefector @GoonerMaxwell @ me u smelly twat
7.92E+17,@day_jack thats the weird fucker!!  You just knew with that twat
7.92E+17,@KathleenKinlin you twat
7.92E+17,@4Alexander4 go away you annoying twat
7.92E+17,@jackfrags happy birthday jack you twat hahaha enjoy  Tyhe dirty 30's my friend
7.92E+17,@JakeyHutch hahaha you fackin twat
7.92E+17,@walkercan10000 @adirenm read my original post you sad twat. MSM lies. Main Stream Media.#mccann
8.70E+17,@CharlieADF_ @LaraaADFx Fuck off you twat
8.70E+17,@SpeakerRyan You support the fucking over of all life on this planet. Go boil your head you twat faced shit gibbon.
8.70E+17,@realDonaldTrump UR A TWAT
8.71E+17,"@AlistairMtchl72 @arjan____ Im not your mate, you Sevco Twat"
8.71E+17,@piersmorgan Attention seeking again... Go hack some phones you odious twat...
8.71E+17,@copswife110 @ReutersBiz Pretty sure you have to have a life sustaining environment in order to have an economy you stupid twat.
8.71E+17,@George_Osborne @EveningStandard @RobbieRinder You flipped houses to save a fortune you hypocritical twat
8.71E+17,@EmmanuelMacron Fuck off you twat
8.71E+17,"@GwynethGales @mokenny29 honestly, you need to stop ending all tweets 'peace baby'. You look like a twat."
8.71E+17,@Mikesinfinite @sleepzsleepz @BenSetters she clearly is upset! Twat!have u ever broken up with someone no coz ur like 12
8.71E+17,@brownhuise What a twat you are
8.71E+17,@KTHopkins @SadiqKhan Fuck off you ugly twat
8.71E+17,@gingerbums FUCK OFF YOU ORANGE TWAT 2 LITTLE 2 LATE GO GROPE SOME PUSSY YOU WALKING ABORTION @realDonaldTrump NOT… https://t.co/y1mTOexzev
8.71E+17,@Charli3dog you really are a twat
8.71E+17,@KTHopkins @foxandfriends You really are a twat.
8.71E+17,@SergioRamos You are a cheating Spanish twat!!
8.71E+17,"@Astanix1 Just join Isis already you goat fucking twat,"
8.71E+17,@RJonesUX but presumably you will put your trust in those who support terrorism or who think same sex love sin? Wake up and get real twat
8.71E+17,@ZakZales @realDonaldTrump Shut up you twat.
8.71E+17,@realDonaldTrump Are you now criticising the brave major of #London after this terrorist attack? You ignorant #twat!
8.71E+17,@realDonaldTrump shut up and resign already u twat you dont speak for us all
8.71E+17,@piersmorgan plus she's came back and visted the hospital u talk like an utter twat #OneLoveManchester
8.71E+17,@piersmorgan @avantiproperty maybe hack their fuckin phones instead of grieving parents eh you twat
8.71E+17,@realDonaldTrump The gun debate is not over here it's your side you fucking ignorant twat
8.71E+17,"@majorleaguenugt Fuck you. Religion isn't about skin colour you bed wetting twat.  You might deserve to die, but th… https://t.co/FvJIhIG55Q"
8.71E+17,@BorisJohnson You really are a prize twat aren't you!
8.72E+17,"@SkyNewsAust Yeah, let's get the brown shirts out onto the streets! You twat!"
8.72E+17,@GraemeShinnie my conclusion jack is that your a twat.
8.72E+17,@jacob00001 @realDonaldTrump You are the jerk acting like a silly twat without detailed knowledge about London's 50… https://t.co/ofXQPSpa2M
8.72E+17,"@realDonaldTrump How dare you, you arrogant twat!! You do not have the backbone that sadiq has, or the information… https://t.co/qmV9Bk4AZu"
8.72E+17,@iSimonFiction You're a twat. Don't know if I've told you that.
8.72E+17,"@realDonaldTrump Twitter twat. You truly are a foolish, illliterate, apology of a human being. Better off feeding t… https://t.co/Q9sVufO0PG"
8.72E+17,"@Olliegjl Ha ha fuck off soft ollies, well done for doing a fucking vanity search on here you daft twat"
8.73E+17,"@George_Osborne here, making light of someone's illness. You fucking Tory twat. https://t.co/rvQV3gzZ6n"
8.72E+17,@livwoodley Shut up you silly twat
8.73E+17,"@BREAKING_PTV Then provide the #evidence, you stupid #twat."
8.73E+17,@rickygervais Do yourself a favour and stay out of politics your making yourself look a twat! Stick to taking the piss out of religion.
8.73E+17,@alex_bygrave I fucking hate you little cunt bag twat
8.73E+17,@WarmongerHodges Fuck off spouting your bollocks you twat!! 😌
8.73E+17,@Messina2012 Haha you fuckin twat
8.73E+17,"@TellRanil I didn't vote for you, you smarmy twat. You don't represent me or my views"
8.73E+17,"@TRobinsonNewEra You are a f ing racist twat, with a very very low IQ! In bed with European Nazis whom my grandpare… https://t.co/8Y9ONcz4Kj"
8.73E+17,"@Nigel_Farage Shut up you twat? (Sorry, I could not resist ;)"
8.74E+17,"@Art_VandelayRFC @lllllinda @AlexSalmond 
You didnt vote! Mindless twat!!"
8.74E+17,@EuanMacfarlane_ Total twat.cant wait to see his face if a Man U player scores
8.74E+17,@davidschneider Fuck off you twat
8.74E+17,@CFC_Me_ @SkyNews @RichardHammond It's his job you twat
8.74E+17,@faisalislam @JuliaHB1 You are a complete twat
8.74E+17,"@goddersbloom Are you a parody account? You must be!!! The head on you. 37, and fed up of archaic arse holes like you, that ok? Twat"
8.74E+17,"@holly_w99 creepy twat, lol i searched for bitching kids and found u unfortunately you need to learn some respect.… https://t.co/upFDYUmxXd"
8.75E+17,@Guinz @CarloCsevero @foxandfriends @IvankaTrump Amanda you kick ass. Ivanka is a useless twat except for being daddys sex toy
8.75E+17,"@kennygibo23 @purple_kathryn I'll feel better if you put a plastic bag over your head and sit on a railway spike, you blithering twat."
8.76E+17,@PoliticsGhost @BernieSanders Ur a huge twat
8.76E+17,@AtishayJoseph Aidil liked this tweet... what a twat eh I have nothing against you if I was gay I would probably tr… https://t.co/Uw0EGSE9iG
8.76E+17,@jeremy_farage @GodfreyElfwick @AMDWaters @TRobinsonNewEra 😂calm down lad! the answers are there..seek and you shall find.lazy twat!
8.76E+17,@JamesHorncastle You patronising twat! As Scotland fans we want to go to world cups not just passionate performances against England ffs!!!
8.76E+17,@WilDonnelly Well aren't you just a pandering twat
8.76E+17,@Lee_A_T @ojshore @piersmorgan Twat off you piece of shite.
8.76E+17,@lsclarky You fucking twat
8.76E+17,"@JackPosobiec Then delete your account, twat."
8.77E+17,@BBCBreaking You horrible twat of a man .
8.76E+17,@imjadeja you twat.
8.77E+17,@TRobinsonNewEra 2/2  1 hour for police response ? In the current climate ?? LYING 💩stirring twat!
8.77E+17,@Thatonedudegeno spoiler alert you fucking twat
8.77E+17,@TaneikaReads I'll shit a brick if that piece of twat makes a holier than thou appearance! Like piss off not everything is about you Rowan
8.77E+17,@realDonaldTrump Just like you trump. You twat.
8.77E+17,@fleetwoodwes No shit you twat
8.77E+17,@chelseahandler You're such a twat waffling liberal snowflake why don't you worry about your shitty show instead of politics!!!
8.77E+17,@RustySpoon87 @8bitadc @pullovergirl Oh Rusty you dumb twat. You've just shown everyone on twitter how truly stupid… https://t.co/BoKrC2t7Rq
8.77E+17,@jeremycorbyn You cunt Corbyn calling for a day of rage. Are you gonna offer to help police it you twat? Thought not #DayOfRage
8.78E+17,"@greatvivek007 @BrijeshShetty26 @TweetendraWagh @RituRathaur I've told you repeatedly you dumb twat, they were the ones who converted others"
8.77E+17,@LloydBurr How would you feel finding out that you're about to lose your job in September? Grow up you twat.
8.78E+17,@AnfieldPyro YES WE ARE YOU PESSIMISTIC TWAT
8.78E+17,"@piersmorgan @TRobinsonNewEra You arrogant up your own arse twat Morgan,hope you get your comeuppance.🐍🐍🐍"
8.78E+17,@HarebearIII @Bromar_Saladbar Ur a twat
8.78E+17,@RabbitDeep @GinjaNinja1801 @KTHopkins Ask the young generation you silly little twat
8.78E+17,@Alyssa_Milano Lol...didnt u vote for Obama too? Uninformed twat voted for an uninformed cunt...more plastic surger… https://t.co/IAkyHy8F8c
8.78E+17,@timfarron @donaldtusk Why don't you just disappear up your own arse you treacherous twat.
8.78E+17,@leahblock and FYI u shouldn't apologize if you offended anyone. U should apologize for the baseless substance of ur ignorant tweet #twat
8.79E+17,@Betracingnation oi pussy answer me you fat twat
8.79E+17,@Thomas_Blake1 You fucking twat 😂😂
8.79E+17,@YusufXV Im going with my family u twat
8.79E+17,"@SydjuTV @FuncomHelp @SecretWorldLgds I mean to be rude, you TWAT! you need to figure out why it was extended and t… https://t.co/vZfoMx5fT8"
8.79E+17,@kel5i Ur a muggy twat
8.79E+17,@dogan_salisman @YoungKevinyoung @BigT_TheBanger @bigphilcampion so haha you ignorant under educated twat
8.79E+17,@TisPaddy You misspelt twat.
8.79E+17,@vendettaNUFC As you say he did the dirty on him with that poisoned drawf bong eyed twat
8.79E+17,@SilvanoTorres94 Torres you look like the Slenderman you lanky skinny twat
8.79E+17,@extraburns what a Dick head you are what twat shows up at vidcon and argues with a security guard #whatafrickingtwat
8.80E+17,@cblax20 @ag__vasquez u twat
8.80E+17,@Dannysnell7 I never missed for school you mad twat
8.80E+17,"@AGRutledge Lol, you calling a Supreme Court decision ""flawed"" arrogant twat"
8.80E+17,@miniminter why did you get my hopes up you twat
8.80E+17,"@_EdAshfield @Chazbunn you seen the state of this twat, he's going soppy"
8.80E+17,@ChrisUlery @Rosie She's not running the country you twat! How about you shut up.
8.80E+17,"@Acosta This is the opposite of what you should be doing right now you clueless twat waffle.  ""Banned by the USA"" is clearly #FakeNewsCNN"
8.80E+17,@sicurrie @TheSun How's your campaign going you stupid twat💙❤️
8.81E+17,@Nigel_Farage 70% my arse. But 90% think you are a complete twat.
8.81E+17,"@KatyTurNBC @HobhouseFlower As your dad would say to you "" Who asked this cunt to say word one, shut your twat."
8.81E+17,"@realDonaldTrump You fix em Donald, you twat"
8.81E+17,@redsteeze Mind your own country you thick twat
8.81E+17,@__rachelmurphy They'll rip your arms off you twat
8.20E+17,@PedroERoque @SoulWithoutVoic @Jan4USA I'm a muslim and British. The two aren't mutually exclusive. And I'm an animal lover. You are a twat.
8.20E+17,@realDonaldTrump who the fuck cares about him. Gimme some better health care or shut your piss covered face hole you twat.
8.20E+17,"@IwobiFlick nobody has won any trophies yet this season, you thick twat"
8.20E+17,@r0cxetnvmber9 lol you twat
8.20E+17,@Archieee_ @Renzaity  you chat shit kid been disputed for over 7 hours you havnt reported earlier your trying to fake proof you daft twat
8.20E+17,"@realDonaldTrump @OANN you are a pathetic narcissistic twat. Sacked an old man because he was seen at Clinton event! Sad, so sad"
8.20E+17,@NoCaliphate @lanacastillo49 @agnesmurphy @AnnCoulter Have you watched the video? 'WE AT FOX...' isn't his personal opinion you fucking twat
8.21E+17,@CultofNewMedia That fucking twat. And did you see the contempt with which she treated Cornel West? #Rage
8.21E+17,@Noriegajpg you shoulda gone to hospital you dozy twat
8.21E+17,@Christemo @NigmaNoname yes he is you twat
8.21E+17,@JordySloan  thats what u call having a bad day what a twat 😂😂😂😂😂😂
8.21E+17,"@giveawayblump 
No I don't want your scam you twat."
8.21E+17,@piersmorgan Already are you Grandma looking twat
8.21E+17,@piersmorgan @repjohnlewis The same MLK  who fought for rights that were being suppressed and you think he would accept this racist twat? ha
8.21E+17,@DanThom93 @holmes_rhys 😂 shut up you twat game whenever 👍🏼
8.22E+17,@robswalford n ur a bit of a twat
8.22E+17,@Otto_English blocked our fake millionaire friend. What a laughable twat.
8.22E+17,@RocketBaur @danyelaa_ @leiafrater I meant all asian groups. Stop trying to twist my words you fucking ignorant twat.
8.22E+17,"@stevielovesEDL @ILYAAS_96 islam is bigger than Somalia u fuking twat, so wat now ?"
8.22E+17,@MichaelFlatley you complete and utter bellend #Twat
8.22E+17,@JaysonLilymae84 @chrisbowes4 @KellyKellyxxx2 @tilly689908 @spike_osullivan @DuckyJanduck you twat ❤️ attack 😱😱
8.22E+17,@_emxily_ wear your glasses you blind speccy twat
8.23E+17,@realDonaldTrump get off twitter you twat
8.22E+17,@TheNRLMan @onetui @DavidLeyonhjelm you're a stupid count mate! Fuck off and hide your ugly twat face!
8.22E+17,@EdwardTHardy what a complete fucking twat you are
8.22E+17,@KierKemp he's literally not our president lol what a twat 🇬🇧
8.23E+17,@ZeSaiyan @platinurm its kristina you fucking twat ;-;
8.23E+17,"@zeejayem @ybawife @onthecatibbean @viewpointe23 @cnnbrk @CNN you racist twat, the world will watch America implode."
8.23E+17,@abcnews @RichardBSpencer @zdaniel gutless twat. Whether Spencer is good or bad you don't king hit someone.
8.23E+17,@realDonaldTrump You are a twat waffle.
8.23E+17,"@realDonaldTrump It's 'honoured', you thick twat. Bigly 'honoured'! 😂😂😂"
8.23E+17,@mflynnJR shut it you silly twat.
8.23E+17,"@EspressoReborn2 @realRusselJames @JackHatton852 , wife, 20yrs, 5 kids, fuck your flacid insults. Go homicide bomb something. Twat."
8.23E+17,@meanjean28 you stupid twat! Trump is a misogynist who is trying to take AWAY women's rights.
8.23E+17,@DjDeanLivanos i don't use an iPhone you silly twat @HenriMcAlister @CorruptNSW @Wendy_Bacon
8.23E+17,@NatlParkService  so mad an hurt that you had to apologize for a truth.What a Despot that orange twat is. #DumbandDumberTheWhiteHouseYears
8.23E+17,@FoxNews @ericbolling so did Obama you twat.
8.23E+17,@TD999MUFC @UtdTickets @Carra23 @ManUtd pot &amp; kettle come to mind you sad twat
8.23E+17,@Danielwoodbur20 both you and rojo  can climb your dumbasses out from 6th you twat
8.23E+17,@realDonaldTrump Half of them watching to see you get shot you twat
8.23E+17,"@MirrorDarren You are a twat if you have put your name to that ""fighting for his life"" report about Ryan Mason. Yopu need to apologise,"
8.23E+17,"@KoostheFennec Oh and while you are at it.

You look like a spineless twat if you protest with a mask on!
Grow a spine!"
8.23E+17,"@POTUS how big a twat are you ...
Dont diss your security or media ..
They protect you ...you mite find them looking the other way 
#shot"
8.23E+17,@sophiewhittle16 you twat
8.24E+17,@CoinSwapXBtoPS4 @andyplaysfifa21 lmao I twat u everytime
8.23E+17,"@Mike_P_Williams @HiddenTara mike, mike, mike, you stupid twat. Her own tweets and many videos show that you fool. Jesus Christ, wake up man"
8.24E+17,@Nigel_Farage @piersmorgan @susannareid100 @GMB I'll stay in bed you bigoted twat
8.24E+17,@piersmorgan your mixing things here. He respects your right to have an opinion but simply decided not to be interviewed by an arrogant twat
8.24E+17,"@bettiezz You spelled ""cunt"" and ""twat"" wrong."
8.24E+17,"@pc_trumpton we would say 'you look like a right mingin twat in yer outfit yer divvy'
Well I wouldn't lol
#poshscouse"
8.24E+17,@RealPandaBeat @AltNatParkSer Go back to stormfront you 4chan twat
8.24E+17,@VintageCoutinho and you call yourself a Liverpool supporter...go give you head a wobble you daft twat
8.24E+17,@mrdavidhaye quite literally dedicated to #Bellend hope you #KO the gobby twat #HayeBellew
8.24E+17,@sussex_police @rfitz85 @MissKatiePrice if i got called a fat twat would you look in to that too??? Didn't think so
8.25E+17,"@messi10stats haha he makes more in a month than you will in a life time, get out of Messis arse and find a job! You twat"
8.25E+17,"@DaftLimmy Everyone eventually dies, you twat. I hope you die today."
8.25E+17,"@Sulli7 twat....lol

You'd hate a fit Danny Welbeck in your team wouldn't you?"
8.25E+17,@Angelwitchx You're welcome you old twat! 😂😂🍰❤️
8.25E+17,@Realaldo474 your the biggest rat going ye fuckin garston scuff piss head Muzzy twat 😂😂😂
8.26E+17,@realDonaldTrump Your mightier than thou antics is looking to start World War III...get a damn clue you dumb twat!
8.26E+17,@Owls2k I should have said 'fuck you you deaf twat' and he still would have nodded and gone up aisle 7
8.26E+17,"@arobertwebb @piersmorgan ha ha ha , I concur , wot a fucking twat !"
8.26E+17,@spencerpratt i think your a twat
8.26E+17,@realDonaldTrump Iraq Osbourne ally you twat! You've been working with then for nearly 10 years now! Learn your own history you dickface!
8.26E+17,"@RichardBSpencer don't you even talk about my country, filthy twat."
8.26E+17,@jimjefferies You used to be a fun follow..just a grumpy old twat now..eat a dick
8.27E+17,@fiijmindolan @GraysonDolan actually you ssssslimy twat I wasssss asking Grayson to get me a ssssssgirlfriend
8.26E+17,@Nigel_Farage @realDonaldTrump @LBC shut the fuck you turtle faced twat....noone cares/respecta/wants you.Youre a disgrace to the UK.
8.26E+17,@BrynLufc @MattyJamesLUFC hoopers been injured you clueless twat!
7.60E+17,"@nico_rosberg dude, you're a twat! Why are you looking at @LewisHamilton like that for? You're a Muppet! https://t.co/aJrU7f6Ja9"
7.60E+17,@AnnCoulter what it needs is for some snivel-mouthed glow-in-the dark nuclear twat face like you to choke on your own hate vomit.
7.60E+17,@danisnotonfire play monopoly u twat no one cares if it's gonna b long just edit out the annoying and unnecessary stuff
7.61E+17,@realDonaldTrump did you move Trump factory from PA to Mexico? Twat.
7.61E+17,@NoLibs and you're a redneck that knows nothing about me or anything else. STFU and don't read my tweets if you want to be a twat.
7.61E+17,@Assassinkills19 No audio again you twat
7.61E+17,@STFCLeePower @JordanCook199 Omg you are such a twat this club has gone downhill ever since you sacked mark cooper
7.61E+17,@BlackPanthaaYT MACHINE GUN U TWAT
7.61E+17,"@PatrickPaul2015 @bencooper not more Scottish, equally Scottish you twat."
7.61E+17,@IsMisePaddy @JoeG paddy are you another stupid Irish twat 👍🏼💦💩
7.62E+17,@N1cosia U CANT EVEN RT UR POSTS U FAKIN TWAT
7.62E+17,"@pauldelaney2012 @LADFLEG so according to you I am SDLP middle class cuntbag, sad troll twat with relations in SDLP? 
Leave the glue alone."
7.62E+17,@ArsenalGuvnor You don't understand most things you clueless twat.
7.62E+17,@Flicky26 LOL! That is funny. Then again a Brit will walk up to you &amp; say: Well you're an ugly twat &amp; actually be paying a compliment. LOL!
7.62E+17,"@TeamCamgirls Yeah, no. You constantly message girls (including me) saying you're under new management after you piss people off. Lying twat"
7.62E+17,@leafyrgs Back at you twat xXx
7.62E+17,@AnfieldRd96 just shut the fuck up you twat
7.62E+17,@NoBuffZone fuuuukkking twat you mean 😂
7.63E+17,@nickyconstable @douthwaite69 You won't make the end of the season.  You're coming on the rapids with me. I'm going to chuck you in you twat
7.63E+17,@L_C13 i miss you dude lol twat
7.63E+17,@dieannnnna IM 5'1 U TWAT
7.63E+17,@DjSprayK Wow where have i said i'm a feminist shows how pathetic and idiotic you really are. Now get the fuck out of my time line u twat.
7.63E+17,"@JackEC_mufc @MsToniCarter stop being cocky you twat, Mata will start at number 10 and Mkhi at RW. Rashford will warm the bench lmao"
7.63E+17,@BradDoesBanter follow me you twat
7.65E+17,@checkyesjanef u twat
7.65E+17,@0x2Taylor stop selling public shit you twat
7.65E+17,@SirActionSlacks You look like the twat who threw my lunch in the urinal at school
7.65E+17,@210Beard flying to Texas now u twat #DezCaughtIt
7.65E+17,@jacksfilms post a vid you twat
7.65E+17,"@TamraBarney is being super shitty right now when someones wrong, it's wrong &amp; u say so, u chicken shit grenade throwing twat #rhoc"
7.66E+17,@geordie41409980 shut up you immature twat and fuck off. Have you  not read or listened to anything that's been said recently.
7.66E+17,@ReevesJek that's like getting back with an ex. After a while you remember the great sex but forget what a miserable twat she was.
7.66E+17,"@Moses_Nku
Get your tiny racist head out of your ass before you suffoate.
Ignorant twat. @lesleya4Africa"
7.66E+17,@KatSnarky They aren't illegal you disgusting twat!!  Wow the level of your misunderstanding and rampant bullshit is mind numbing.
7.66E+17,@Graciejackson_x @mary_jo_ you is still the twat
7.66E+17,@Duffyz88 @RedV_mail Moron even sent me a fuck you message when he blocked me thinking i wouldn't see it. Absolute twat.
7.67E+17,"@anas_mahmood you thick twat

https://t.co/SKLL5HOuFt"
7.67E+17,@HillaryClinton when you gonna admit your a twat and lier and the reason America blows
7.67E+17,@7JessGenesis a message to you!! STOP SAYING YOURE OLD YOU TWAT!! LISTEN TO MY KOREAN DADDY!!! https://t.co/8HyNNd2YFI
7.67E+17,@salford_tree @Lee_oyaloper @fawaz_alhasawi1 lee you tool mention me but you blocked me #twat
7.67E+17,@McbowserTam shut your puss ya twat and get some followers on Twitter ya arsehole
7.68E+17,"@MarkWright_ shithouse!!! need your mates to do your dirty work, your a fucking coward! Your only relevant because your birds fit #twat"
7.68E+17,"@r_aspu Who mentioned proof you fucking dumb twat? You really are toiling here, best go and light up another doobie."
7.68E+17,@MrDDyer Good on you pal..fuck the perma tanned twat..hope your daughter is ok.
7.68E+17,"@charlottencfc 

That's what your brother did to that cocky twat too"
7.68E+17,@TMonkeyBoy's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
7.68E+17,"@ARnews1936 -That is so Wet! So pathetic, did it ever leave US soil, how does it go! ""we never negotiate with terrorists"" Barry your a Twat!"
7.69E+17,@NickThomas1878 you can have a love in with the Scottish messi again.. The useless twat
7.68E+17,@KINGSPELLER fuck you Tom you twat
7.68E+17,@ShanksHologram @Patrioticsusan @Omghun @BehaveIrene @Fact you're 52 you lyin twat
7.68E+17,@Lord_Nicol @RuthDavidsonMSP you Nat twat
7.69E+17,@ayedaryl it's make up you twat
7.69E+17,@McJuggerNuggets WHERE THE FUCKIN VLOG AT YOU TWAT?! jk Kek
7.69E+17,@EmmaSheleyy you can send me ugly pics back when I snatch-chat you instead of just ignoring me ya little twat https://t.co/xmR59reMVa
7.69E+17,@Untied_Kingdom thats not my email you stupid twat
7.69E+17,@MomsThoughts and your wrinkled dried-out grey twat smells like rotten tuna and bad cheese! https://t.co/uJfMC0E6PM
7.69E+17,@Place_in_Nature Don't waste your time with this uneducated twat =&gt; @MarkON56 He has been told many times.
7.69E+17,@HowardDonald @robbiewilliams But you are a twat?!!
7.69E+17,@talkSPORTDrive @DGoughie what a massive twat you really are
7.70E+17,"@veale111 @afcbournemouth @CPFC you VILE twat!!!!!!! #afcb 
Go on @HarryArter2 score the winner!!!!! 
🍒🍒🍒🍒"
7.70E+17,@SteveNotts5 you can bet your bottom dollar some negative twat will!! #NFFC
7.70E+17,@GlennMcmillan14 @JustinTrudeau @noelj5138 trudeau is nothing more than a two faced lying twat who hates Canada 🍁
7.70E+17,@nirali_maru LOOOOOL😭u twat
